match_id,league_id,radiant_win,duration,radiant_team,dire_team,radiant_player_1,radiant_hero_1,radiant_player_2,radiant_hero_2,radiant_player_3,radiant_hero_3,radiant_player_4,radiant_hero_4,radiant_player_5,radiant_hero_5,dire_player_1,dire_hero_1,dire_player_2,dire_hero_2,dire_player_3,dire_hero_3,dire_player_4,dire_hero_4,dire_player_5,dire_hero_5
8731413509,19464,False,2412,PASEKA,stariy_bog Team,no bs,71,Egor,126,Amano,21,Шишак,111,master_sprite,55,Legend,19,aik,64,tensa zangetsu,23,not_me,65,"Darklord,,`",48
8731411635,18959,False,1737,Wiser Warriors,Riftwalkers,Sandy,20,EmbraceTheLight,29,Dust_2,90,AKID,56,Nightfull,11,AbyssWalker,64,CreepSlayer,108,Hellgrove,48,VoidRift,25,BloodStorm,105
8731381290,19255,False,2423,VP.Prodigy,Rune Eaters,takizawa,98,cutie,21,Serenada,38,JANTER,37,raregods,88,yowaai,48,Ethereal,23,Ankou ♡,135,ani-san,100,Kidaro,83
8731366509,18867,True,2049,Cinqueblinks,Teiko,domenikosina,47,Konina,39,ss,101,yvs,100,farm pattern jabki,10,vogelakbar,15,NataliaGrigorievna,84,驚き,53,hxxvenlytxxrs,64,airu,17
8731361499,18865,False,2523,Cloud Dawning,Carstensz Esports,毁灭,19,Han,17,项羽,98,肉块太多,93,karina,37,Straight Edge,49,Duruk MMR,106,аскеза от блядей,64,Ace12,79,seimei,108
8731360734,18866,False,1803,NAVI Junior,Zero Tenacity,krol9ash),78,F,10,gbc,19,Gothic-,101,Hyuga,50,MoOz,83,Worick,59,dream`,72,dEsire,123,nefrit,155
8731345895,18959,True,1901,Lunar Vibes,Nova Pulse,LV.Ashreaver,14,Morne,41,LV.Velm,145,LV.Noxen,91,LV.Duskworn,86,NP.chaveve,28,NP.infinity,36,NP.reneemartin,11,NP.Black l1ght,37,NP.BlAze,26
8731320127,19421,True,3754,enjoy,Team Lynx,v1olent–,46,мистер мораль,55,swedenstrong,88,Rein,45,squad1x,74,7jesu,94,mellojul,126,htiviy_vladik,29,QBFY,26,kreker,110
8731318784,19255,False,2048,L1GA TEAM,Nemiga Gaming,Mirage`雨,106,sayuw,79,ssnovv1,38,Corrupted,108,RESPECT,101,selfhate,46,young G,17,Covisnine,23,ariel,27,VaniLLl,37
8731311226,18959,True,1859,Nova Pulse,Lunar Vibes,NP.reneemartin,48,NP.chaveve,11,NP.Black l1ght,37,NP.infinity,98,NP.BlAze,73,LV.Velm,145,Morne,64,LV.Noxen,91,LV.Ashreaver,136,LV.Duskworn,35
8731310807,18867,False,2084,Ghost Sheep,Teiko,ss,23,hogger,75,Keyleth,56,Сельский друн,120,.,100,vogelakbar,65,NataliaGrigorievna,87,驚き,38,hxxvenlytxxrs,79,airu,106
8731295955,18866,True,1950,Zero Tenacity,NAVI Junior,MoOz,110,Worick,13,dream`,63,dEsire,19,nefrit,96,F,70,krol9ash),65,gbc,49,Gothic-,100,Hyuga,79
8731289541,18865,True,2702,Carstensz Esports,Cloud Dawning,аскеза от блядей,64,Duruk MMR,38,Straight Edge,21,Ace12,27,seimei,78,毁灭,90,Han,19,项羽,135,肉块太多,93,karina,37
8731285189,18959,True,1529,Lunar Vibes,Nova Pulse,LV.Velm,145,LV.Ashreaver,29,Morne,68,LV.Noxen,87,LV.Duskworn,47,NP.chaveve,25,NP.BlAze,27,NP.reneemartin,10,NP.infinity,38,NP.Black l1ght,64
8731269372,18867,True,1908,Teiko,Ghost Sheep,vogelakbar,99,驚き,17,NataliaGrigorievna,84,hxxvenlytxxrs,79,airu,49,.,100,ss,145,Keyleth,80,Сельский друн,13,hogger,26
8731263319,19255,True,2949,Nemiga Gaming,L1GA TEAM,selfhate,54,young G,38,Covisnine,29,ariel,88,VaniLLl,131,Mirage`雨,19,sayuw,27,ssnovv1,46,RESPECT,110,Corrupted,99
8731258342,18959,True,1563,LSG,Dark Rebellion,Scorpion,47,Cyrax,110,Nightwolf,26,Kintaro,10,Quan Chi,64,wannacoffee,145,SectumSempra,30,Denz,20,Vahee,108,Aboba,74
8731252142,19421,False,3667,Team Lynx,enjoy,7jesu,46,mellojul,13,htiviy_vladik,69,QBFY,26,kreker,110,v1olent–,94,мистер мораль,29,swedenstrong,79,Rein,64,squad1x,59
8731232708,18959,False,1552,Dark Rebellion,LSG,Aboba,14,SectumSempra,37,wannacoffee,145,Vahee,2,Denz,20,Kintaro,10,Scorpion,65,Cyrax,137,Nightwolf,26,Quan Chi,3
8731230327,18865,False,2571,InterActive Philippines,GLYPH,jedd,21,Erice,9,V,69,Carlo,90,lewis,19,NARMAN,111,Emo,17,zeal,155,Jhocam,27,JACKBOYS,56
8731221593,19255,True,2733,L1GA TEAM,Nemiga Gaming,Mirage`雨,126,ssnovv1,46,sayuw,26,RESPECT,110,Corrupted,28,selfhate,70,young G,13,Covisnine,137,ariel,123,VaniLLl,64
8731219047,18867,True,2800,Ghost Sheep,Nethercore,Keyleth,15,Сельский друн,16,hogger,71,驚き,65,.,86,Опять работать,21,Impact,27,ss,106,yvs,64,hint,56
8731199373,18959,False,1646,Night Force,Foxy gaming,Pigeoncatcher,35,Mezzinio,114,FrenzyMan,64,GrownMan,26,Marling,99,titik,29,Pudre,89,Exterminator,84,babyface,11,ShinraTensei,79
8731189805,18959,True,2044,LV United,Riftwalkers,reneewilliams1915,14,carolynwight1917,86,timothydillon1990,108,juliettemcneil1926,70,meganpelc1900,75,VoidRift,49,CreepSlayer,53,Hellgrove,63,AbyssWalker,64,BloodStorm,84
8731180535,18867,False,2609,Nethercore,Ghost Sheep,yvs,119,Опять работать,129,ss,36,hint,38,Impact,63,Keyleth,15,驚き,23,hogger,30,.,136,Сельский друн,120
8731178600,18865,False,2786,InterActive Philippines,GLYPH,Erice,79,lewis,126,V,69,Carlo,27,jedd,48,NARMAN,50,Emo,17,zeal,155,Jhocam,26,JACKBOYS,21
8731175553,18959,True,1661,Foxy gaming,Night Force,titik,108,Exterminator,87,Pudre,46,babyface,47,ShinraTensei,84,Marling,129,FrenzyMan,131,GrownMan,14,Mezzinio,11,Pigeoncatcher,39
8731165818,18959,False,1633,Riftwalkers,LV United,BloodStorm,101,CreepSlayer,2,VoidRift,49,Hellgrove,21,AbyssWalker,31,reneewilliams1915,37,carolynwight1917,53,timothydillon1990,129,juliettemcneil1926,11,meganpelc1900,64
8731153363,18959,True,1688,Night Force,Foxy gaming,Marling,49,Mezzinio,70,FrenzyMan,64,GrownMan,14,Pigeoncatcher,86,titik,38,Pudre,145,babyface,47,Exterminator,87,ShinraTensei,37
8731144191,18867,False,2297,Ghost Sheep,Nethercore,Keyleth,63,Сельский друн,38,驚き,73,hogger,84,.,128,yvs,88,ss,145,Опять работать,15,Impact,27,hint,56
8731134498,18959,False,1825,LV United,Riftwalkers,reneewilliams1915,64,carolynwight1917,90,timothydillon1990,42,juliettemcneil1926,11,meganpelc1900,27,BloodStorm,26,CreepSlayer,2,Hellgrove,49,VoidRift,35,AbyssWalker,37
8731128469,18959,False,1738,Lunar Vibes,Wiser Warriors,Morne,31,LV.Velm,48,LV.Ashreaver,129,LV.Duskworn,39,LV.Noxen,86,EmbraceTheLight,29,Sandy,111,AKID,136,Dust_2,26,Nightfull,76
8731110144,18959,False,1812,Flawless Goblins,Nova Pulse,Randing,27,Kreen,98,tinkywinky,114,ZodiAc!,39,Okoni,84,NP.Black l1ght,37,NP.chaveve,106,NP.BlAze,131,NP.infinity,129,NP.reneemartin,70
8731108077,18865,True,1407,Ivory,Cloud Rising,Haruna,102,Ken,17,Rupido,96,Dric~,101,Teehee,37,Yumeyume-,49,setuna,79,Roy,110,Ricobaby,107,Q7,106
8731106711,18959,True,1717,Wiser Warriors,Lunar Vibes,EmbraceTheLight,14,AKID,10,Sandy,37,Dust_2,75,Nightfull,34,Morne,64,LV.Duskworn,17,LV.Velm,11,LV.Ashreaver,110,LV.Noxen,79
8731091376,18959,True,1542,Nova Pulse,Flawless Goblins,NP.Black l1ght,50,NP.chaveve,25,NP.reneemartin,11,NP.BlAze,108,NP.infinity,100,Randing,27,Kreen,38,tinkywinky,48,ZodiAc!,22,Okoni,20
8731076574,18865,True,1830,Ivory,Cloud Rising,Haruna,10,Ken,13,Rupido,129,Dric~,79,Teehee,110,Yumeyume-,46,Q7,126,Roy,78,Ricobaby,19,setuna,64
8730963466,19201,False,1561,HolyTeam,VERTEX PACK,HT.kirito,126,HT.Nagama,38,HT.Consul,48,HT.RAGNAR,101,HT.NoticeMeSenpai,84,vP.zikboss,107,vP.Helannt,72,vP.Shelby,11,vP.Pronto,88,vP.RatnBone,96
8730942758,19201,True,1620,VERTEX PACK,HolyTeam,vP.zikboss,107,vP.Helannt,48,vP.RatnBone,96,vP.Pronto,88,vP.Shelby,14,HT.RAGNAR,86,HT.Nagama,57,HT.NoticeMeSenpai,26,HT.Consul,54,HT.kirito,74
8730921744,19201,True,1701,HolyTeam,VERTEX PACK,HT.Nagama,137,HT.kirito,39,HT.Consul,48,HT.NoticeMeSenpai,84,HT.RAGNAR,27,vP.RatnBone,38,vP.Shelby,22,vP.Helannt,109,vP.Pronto,88,vP.zikboss,71
8730903437,19467,True,2307,F-150,Golden Wolves,Life,34,F150 Burrisimo ese guillermo csm,11,F150-FREEKILL,51,CHISTOKER,138,F150-Electricity,78,Vassy,64,gaben's bravest soldier,100,Seishiro,21,St4l1n,15,Zm-x ♣,59
8730898097,19218,False,2844,FOX SPORTS,Team Sangre,Ayacucho’s Last Romantic ♡,47,Lowy,49,Davisoor,31,d r g,55,Karenin,37,XWY,81,.,11,xdddddddddddddddddd,64,KYM,106,Rewite-,43
8730896159,19201,True,1858,VERTEX PACK,HolyTeam,vP.RatnBone,28,vP.zikboss,21,vP.Shelby,46,vP.Helannt,54,vP.Pronto,5,HT.Nagama,108,HT.kirito,17,HT.NoticeMeSenpai,84,HT.RAGNAR,105,HT.Consul,102
8730892695,19467,False,1409,LAVA SPORTS,The Bros,Guré Léiman,21,Tyr,16,Cristobal Colon,112,viper,38,ネイサン,136,Cabo 15 Y.O,11,losing patience,106,ALL EYEZ ON MY,87,Fer,100,zxczxczxc,65
8730870335,19201,False,1589,Wild Dragon,VERTEX PACK,WD.Nyac,39,WD.Javi,96,WD.Kalanno,70,WD.Darima,22,WD.Hellen,84,vP.Shelby,11,vP.Helannt,19,vP.RatnBone,97,vP.Pronto,21,vP.zikboss,126
8730862941,19218,True,1986,Team Sangre,The Yovanita Lovers,xdddddddddddddddddd,37,XWY,81,KYM,65,Rewite-,97,.,106,Ayacucho’s Last Romantic ♡,38,Lowy,41,Karenin,3,Davisoor,27,d r g,29
8730842762,19467,False,1489,LAVA SPORTS,The Bros,viper,17,Guré Léiman,135,Cristobal Colon,37,Tyr,101,..,46,ALL EYEZ ON MY,83,losing patience,106,Fer,155,Cabo 15 Y.O,21,zxczxczxc,15
8730842158,18867,False,2705,Dominion,Eye Gaming,domenikosina,47,Impact,99,ss,73,yvs,30,Герман,19,dreaming,15,Опять работать,21,NataliaGrigorievna,121,jabloko,100,vogelakbar,69
8730841968,19201,True,1627,VERTEX PACK,Wild Dragon,vP.Shelby,46,vP.Helannt,42,vP.RatnBone,98,vP.zikboss,138,vP.Pronto,21,WD.Nyac,106,WD.Kalanno,11,WD.Javi,129,WD.Darima,86,WD.Hellen,26
8730834025,19467,True,3678,F-150,Golden Wolves,CHISTOKER,19,F150-FREEKILL,110,F150-Electricity,108,Life,13,F150 Burrisimo ese guillermo csm,38,gaben's bravest soldier,128,Vassy,50,St4l1n,2,Zm-x ♣,7,Seishiro,54
8730812709,19218,True,1820,FOX SPORTS,Team Wari,d r g,155,Lowy,93,Ayacucho’s Last Romantic ♡,16,Karenin,58,Davisoor,26,Milaneso,79,逃走を捕まえる,63,✪Mikoto,65,Wu,38,Natanael Cano,4
8730809607,19201,True,1700,HolyTeam,CrimsonSky,HT.Consul,54,HT.kirito,74,HT.Nagama,80,HT.NoticeMeSenpai,84,HT.RAGNAR,75,CS.Lemy,25,CS.Vexus,101,CS.Qipik,11,CS.Nupiq,81,CS.Fijik,14
8730786393,19435,True,3398,Team Yandex,Team Liquid,医者watson`,48,CHIRA_JUNIOR,74,DM,99,Maladych,64,Saksa,79,tOfu,37,Ace ♠,29,Nisha,126,Boxi,19,m1CKe,11
8730783990,19467,True,2479,MightyGods,Los Jinetes,-HOST-,155,QQE,57,MightyZeus,64,MightyCrono,6,hanby▼,119,Kiwisorヾ(•ω•`)o .LJ´S,63,BorosOne.LJ'S,8,cerdisbara,68,ident1vez,30,Cks.Cone.LJ`S,29
8730773097,19434,True,2312,Bayou Bloodseekers,Golden Gate,NV.Zia,56,NV.Ziva,71,NV.Nami,108,NV.Dat,37,NV.Lone,9,FE.Fanta,30,FE.Righteous,16,FE.Bowow,97,FE.Farge,95,FE.Bonny,101
8730770024,19201,False,1740,CrimsonSky,HolyTeam,CS.Lemy,70,CS.Qipik,74,CS.Nupiq,42,CS.Fijik,79,CS.Vexus,105,HT.Consul,145,HT.Nagama,2,HT.kirito,17,HT.RAGNAR,101,HT.NoticeMeSenpai,84
8730753409,18867,True,2524,Eye Gaming,Dominion,vogelakbar,65,Опять работать,11,dreaming,74,jabloko,101,NataliaGrigorievna,84,domenikosina,16,Impact,39,yvs,79,ss,145,discipline,68
8730718497,19218,True,1657,Team Sangre,Warriors Kamikaze,XWY,46,.,106,Rewite-,65,KYM,100,xdddddddddddddddddd,111,"El feo, el Misio , el Kbro",83,The Last Dance,74,789,19,.,129,egoista,44
8730717104,19434,True,2017,Bayou Bloodseekers,Golden Gate,NV.Zia,19,NV.Ziva,14,NV.Nami,96,NV.Lone,13,NV.Dat,83,FE.Fanta,45,FE.Righteous,129,FE.Bowow,74,FE.Farge,46,FE.Bonny,20
8730713168,19435,False,2074,Team Yandex,Team Liquid,医者watson`,56,CHIRA_JUNIOR,13,DM,96,Maladych,111,Saksa,138,tOfu,34,Ace ♠,108,Nisha,59,Boxi,19,m1CKe,21
8730710076,19467,True,1681,OwNing ProS DaiLy,KINGSURF,s-,27,Sebs-,64,Kindness,11,SebaS,17,yungxrist,98,Azw---,63,Ryu,14,Krintun,105,Freestyle,96,.FlaacO-,83
8730697794,19467,True,1767,MightyGods,Los Jinetes,-HOST-,74,MightyCrono,72,MightyZeus,65,QQE,81,hanby▼,111,Gᵣₑₑₙ·,79,Kiwisorヾ(•ω•`)o .LJ´S,38,BorosOne.LJ'S,138,cerdisbara,19,Cks.Cone.LJ`S,78
8730683983,18867,True,1678,PYPSIKI,Nethercore,meowl,11,magnolia park,5,zelasdx,129,DragonX,106,Герман,131,Impact,19,Опять работать,138,ss,114,yvs,37,dreaming,137
8730634348,19434,True,1431,Valley Smurfs,Pancakes & Pango,BK.Rollingstone,38,BK.DonaldDuck,108,BK.Chyy,53,BK.Clairo,5,BK.Dooverz,39,NLH.Rob,100,NLH.Klif,13,NLH.Grez,44,NLH.Aszi,26,NLH.Cade,14
8730628826,19218,False,2719,LOS NEGROS GUAPOS,Team Wari,Y2K,60,ShadowBluck...,145,:),11,Di_lan,119,tu fracasado favorito,87,Milaneso,27,✪Mikoto,65,Natanael Cano,46,逃走を捕まえる,101,Wu,14
8730602938,18867,False,2512,Nethercore,PYPSIKI,yvs,101,Impact,100,ss,19,Ernest,155,Опять работать,72,meowl,15,DragonX,74,magnolia park,131,zelasdx,129,Герман,83
8730567144,19176,True,1968,Greyhound Team,MATADORA eSports,iMM0,13,_ABH_AS,63,Arty,112,Aspirin_Dope,85,Vaas,23,GHETTO CHRISTMAS,121,冷靜,42,этот парень - просто КОЗЁЛ🔥🔥🔥,74,viva la zvёzd,75,мы не играем🥶🥶🥶,14
8730561637,19435,False,4323,Team Yandex,Team Liquid,医者watson`,11,CHIRA_JUNIOR,74,DM,110,Maladych,64,Saksa,19,tOfu,37,Ace ♠,78,Nisha,38,Boxi,131,m1CKe,21
8730553068,19434,False,2130,Valley Smurfs,Pancakes & Pango,BK.Rollingstone,70,BK.DonaldDuck,55,BK.Clairo,64,BK.Dooverz,76,BK.Chyy,71,NLH.Rob,86,NLH.Grez,8,NLH.Aszi,83,NLH.Klif,59,NLH.Cade,60
8730543576,19218,True,2174,The Yovanita Lovers,ThunderMagic,Ayacucho’s Last Romantic ♡,52,Lowy,41,Karenin,86,d r g,21,Davisoor,83,789,123,.,93,"El feo, el Misio , el Kbro",105,.,98,The Last Dance,19
8730522950,18867,False,2128,Air Defence,PYPSIKI,Impact,19,Ernest,65,Keyleth,80,chad,5,ss,145,zelasdx,29,DragonX,39,meowl,93,magnolia park,64,Герман,37
8730485050,19434,True,1399,Valley Smurfs,Pancakes & Pango,BK.Rollingstone,145,BK.Chyy,27,BK.Clairo,123,BK.DonaldDuck,78,BK.Dooverz,17,NLH.Rob,87,NLH.Cade,155,NLH.Klif,106,NLH.Grez,72,NLH.Aszi,84
8730476120,19176,False,1626,Team Sherlock,Greyhound Team,Seleri [Inactive],83,ss,17,(⊙‿◎),38,амбрелла карпарш,48,грациозный,79,_ABH_AS,6,iMM0,16,Vaas,129,Aspirin_Dope,19,Хасбуля,37
8730472853,19176,True,2001,Lowreys Brothers,Unknown,Налетчик Игорь,19,burner isa (big pipe),96,infinite aura,34,malchik_666,41,no mercy,50,KING,91,прости и отпусти,75,chief keef,71,nlson,21,темный друнчик,56
8730464256,19435,True,2245,Team Yandex,Team Liquid,医者watson`,70,CHIRA_JUNIOR,114,DM,110,Maladych,64,Saksa,19,tOfu,131,Ace ♠,99,Nisha,106,Boxi,100,m1CKe,11
8730439883,18867,True,1784,PYPSIKI,Air Defence,Герман,83,DragonX,17,magnolia park,121,meowl,1,zelasdx,65,Keyleth,39,DoCk†oR_MenGeLEk,71,Ernest,155,chad,74,Leocouk,101
8730359353,19435,True,2205,Team Yandex,Team Liquid,医者watson`,38,CHIRA_JUNIOR,106,DM,155,Maladych,37,Saksa,27,tOfu,123,Ace ♠,96,Nisha,34,Boxi,19,m1CKe,136
8730355086,19176,True,2169,Greyhound Team,Inter Chelyabinsk,iMM0,106,Хасбуля,100,Arty,112,Vaas,23,_ABH_AS,46,not human (животное),21,+25,3,ars1k,74,Cap1warras,51,reeblade,96
8730352118,19176,False,2423,Dexterity,Lowreys Brothers,Hedoq,129,фур,11,Ishura,94,TGR,100,Ju3i (dexterity top reg),79,Налетчик Игорь,19,infinite aura,88,no mercy,87,burner isa (big pipe),15,malchik_666,12
8730347537,19176,True,3007,Dynamo,Faceless Team,KING,13,темный друнчик,93,chief keef,51,прости и отпусти,71,nlson,53,ЛЕГЕНДА,21,Дурак,129,Газопуп,37,99,126,solitaire princess,101
8730341351,19176,True,2667,Team Sherlock,Gribbs,Seleri [Inactive],66,ss,17,грациозный,19,амбрелла карпарш,138,(⊙‿◎),99,cool baka,98,девиантное поведение,48,взаимные лайки,31,Глеб Корбов,76,За ВДВ,86
8730340486,19176,False,2287,Team Vk1d,MATADORA eSports,purposeful freak,11,panic attack,36,forgot how to lose,78,Егор Мясобойка,85,дислексия,37,мы не играем🥶🥶🥶,98,этот парень - просто КОЗЁЛ🔥🔥🔥,65,GHETTO CHRISTMAS,155,viva la zvёzd,128,冷靜,81
8730331722,18867,True,2344,Air Defence,PYPSIKI,Keyleth,39,Leocouk,100,DoCk†oR_MenGeLEk,85,Ernest,15,chad,32,DragonX,13,Опять работать,21,magnolia park,79,zelasdx,129,Герман,84
8730223957,18867,False,2260,Teiko,Air Defence,vogelakbar,99,驚き,34,NataliaGrigorievna,84,Герман,19,airu,21,Опять работать,95,chad,78,DoCk†oR_MenGeLEk,87,сигмач,74,Leocouk,65
8730221517,19176,True,2028,Unknown,Unknown,Дурак,49,solitaire princess,63,ЛЕГЕНДА,98,Газопуп,75,99,19,"OOO ""t-sos""",28,mak1ro,27,nobody-,18,PRO | $t1ytka,37,unpleasant^^,56
8730219936,19176,True,2024,Gribbs,holesterin team,Глеб Корбов,39,девиантное поведение,11,взаимные лайки,31,cool baka,14,За ВДВ,123,TrueMessiGhoul,72,fAD,15,ИЗИ ПТС,37,тигруля,121,амфетамин раш,16
8730219417,19176,True,2002,Dexterity,Fortnite,Hedoq,155,фур,106,TGR,107,Ishura,72,Ju3i (dexterity top reg),85,>.<,70,Габор реальный че,38,Mute All Chat √,52,perfect days,101,ааа,50
8730216978,19176,False,2071,МК УрГУПС,Dynamo,TRENTOR,21,HELLNURSE,59,Luxik光,129,7,105,ツka,100,прости и отпусти,107,chief keef,64,KING,65,темный друнчик,46,nlson,114
8730215928,19176,False,935,team scorpions,Team Sherlock,w,101,92,109,Zafe,64,o,74,fisher,120,Seleri [Inactive],83,ss,106,грациозный,79,(⊙‿◎),99,амбрелла карпарш,11
8730215251,19176,True,1887,MATADORA eSports,Team Lite,GHETTO CHRISTMAS,92,этот парень - просто КОЗЁЛ🔥🔥🔥,28,viva la zvёzd,27,冷靜,41,мы не играем🥶🥶🥶,78,Lumus,137,Dzinushu,15,karl,145,Avangard,26,OPER UPOLNOMO4ENNYI,101
8730214171,19176,True,1854,Team Vk1d,Immortals Team,panic attack,98,purposeful freak,54,forgot how to lose,129,Егор Мясобойка,85,дислексия,27,number_two?,81,2smgg,87,-htsv,101,degenerate mod,70,LimitMORE,14
8730212725,19176,True,2935,Lowreys Brothers,wabbadjek,Налетчик Игорь,137,infinite aura,136,field trip,38,burner isa (big pipe),47,no mercy,111,Kisisi,17,Проиграл Ботам,129,magnifique,27,sahaneezy,114,BlahBlahBlah,110
8730210444,19176,False,958,Unknown,Greyhound Team,alarm! red light!,63,YuKi,15,libert,48,рыбка адун,58,в токио утро,119,iMM0,13,Arty,112,Vaas,23,_ABH_AS,11,Хасбуля,100
8730158170,18867,False,1595,Air Defence,Teiko,Опять работать,21,chad,65,DoCk†oR_MenGeLEk,71,сигмач,49,Leocouk,19,NataliaGrigorievna,87,vogelakbar,96,驚き,106,Герман,84,airu,15
8730121026,19435,False,3972,BoomBoys,Team Liquid,Kiritych~,46,gpk~,106,MieRo,78,Save-,131,Kataomi`,111,tOfu,37,Ace ♠,108,Nisha,17,Boxi,100,m1CKe,145
8730107019,19176,False,1825,Unknown,Inter Chelyabinsk,𝕂𝕚𝕟𝕘,70,Shvets,2,Бургер,145,NeoFix,30,Wolemor,31,not human (животное),15,+25,88,ars1k,74,Cap1warras,51,reeblade,98
8730092753,19176,False,1792,Unknown,Dexterity,ну да я хуевый и ч,27,死んだ,64,st,135,Дэнчик,72,Лукасня,25,Hedoq,129,Ishura,10,фур,11,TGR,86,Ju3i (dexterity top reg),79
8730092509,19176,False,2169,Unknown,Immortals Team,epileptick1d prime,110,Зехрик,15,STEPHANBLACKSTAR,1,kiruha,49,ЧЕЧЕН_95,27,2smgg,64,degenerate mod,56,number_two?,96,-htsv,47,LimitMORE,71
8730092316,19176,False,2708,NotChainedAnymore,MATADORA eSports,Ameame,129,42526969,54,pidorusWWkefteme,45,whyfabrick,79,def Hi: won this game,52,冷靜,73,этот парень - просто КОЗЁЛ🔥🔥🔥,14,GHETTO CHRISTMAS,19,viva la zvёzd,64,мы не играем🥶🥶🥶,99
8730091544,19176,True,1403,Faceless Team,young lean,Дурак,95,Газопуп,75,ЛЕГЕНДА,28,Каваи суси,50,99,65,Юрий GunBarsкий,2,Dissimilate,91,厌倦了赢,101,/,136,z1zzy_finansov,38
8730088826,19176,False,1143,Unknown,Lowreys Brothers,Чуркорез,74,123,18,Cspell,3,Mys1k❤,64,addgainfyaf,129,Налетчик Игорь,38,no mercy,50,infinite aura,101,field trip,109,burner isa (big pipe),108
8730088560,19176,True,1479,Team Vk1d,Unknown,panic attack,126,дислексия,37,Егор Мясобойка,85,purposeful freak,46,forgot how to lose,78,CorDesT,28,Grey,27,Рональда,21,All4Lose,84,Dildonesi,70
8730084400,19176,True,769,Dynamo,Unknown,KING,129,прости и отпусти,105,chief keef,64,темный друнчик,145,nlson,110,подстикатель,76,Extinction,71,Skadi,10,wik,16,ЦЫПА,68
8730082891,19176,True,1880,Team Sherlock,tRIPs,Seleri [Inactive],103,ss,17,грациозный,79,амбрелла карпарш,109,(⊙‿◎),38,Бурдашев,46,Пират,107,ЮРА 200,87,ЛЫСАЯ ЛЭБРА,28,Божевільний Марк,90
8730081579,19176,False,1467,Googol Gaming,MOGILA RECORDS TEAM,GG | A3g1s,93,Trall,36,𝓓𝖔𝖓✞,20,yukee,128,Подозрительный к,76,i488,37,OPASEN,96,lonesome road,126,Жека Чирий,70,Ute Rayte,112
8730080915,19176,True,2596,Unknown,BloodSpirit,cool baka,14,Глеб Корбов,34,За ВДВ,123,девиантное поведение,61,взаимные лайки,31,New-Ways,36,мысли ясны,25,Одиночка,63,kkkxnk,131,misolo mentaliti(чекане),10
8730079880,19176,False,2392,Unknown,holesterin team,All muted,44,подкрадуля,21,DEADfish151,75,我是个失败者,30,трубогрыз,7,TrueMessiGhoul,38,тигруля,121,амфетамин раш,16,ВОДОЛАЗ,27,fAD,47
8730077077,19176,True,1311,Greyhound Team,Unknown,iMM0,52,Хасбуля,100,Vaas,60,Arty,30,_ABH_AS,11,开心果你好,95,Mozz4,76,сmd,27,oxtop1gg,75,morfin,2
8730072106,18867,False,2451,Teiko,Air Defence,vogelakbar,65,驚き,120,NataliaGrigorievna,20,Герман,100,airu,138,chad,15,Опять работать,11,DoCk†oR_MenGeLEk,84,сигмач,74,Leocouk,7
8729999224,18959,True,2249,Flawless Goblins,Night Force,tinkywinky,46,Kreen,129,Okoni,86,Randing,37,ZodiAc!,13,Mezzinio,54,FrenzyMan,87,Marling,97,GrownMan,26,Pigeoncatcher,39
8729970931,19435,True,5001,BoomBoys,Team Liquid,Kiritych~,145,gpk~,74,MieRo,28,Save-,21,Kataomi`,37,tOfu,64,Ace ♠,96,Nisha,34,Boxi,19,m1CKe,114
8729954941,18867,True,2614,Nethercore,Teiko,Impact,27,Опять работать,93,ss,145,yvs,110,Ernest,155,chad,43,NataliaGrigorievna,86,Герман,83,airu,21,vogelakbar,78
8729954509,18959,False,1524,Night Force,Flawless Goblins,Pigeoncatcher,107,Marling,2,Mezzinio,11,FrenzyMan,68,GrownMan,26,ZodiAc!,74,Kreen,137,Randing,31,Okoni,73,tinkywinky,114
8729907846,18959,False,1598,LSG,Riftwalkers,Scorpion,35,Kintaro,56,Quan Chi,87,Nightwolf,26,Cyrax,99,VoidRift,34,CreepSlayer,129,BloodStorm,79,Hellgrove,11,AbyssWalker,64
8729895204,18867,False,1925,Teiko,Nethercore,vogelakbar,47,NataliaGrigorievna,3,chad,23,Герман,19,airu,11,Impact,27,Опять работать,89,ss,126,yvs,15,Ernest,155
8729849298,18959,False,2006,Riftwalkers,LSG,CreepSlayer,97,Hellgrove,70,BloodStorm,100,AbyssWalker,87,VoidRift,74,Cyrax,29,Kintaro,46,Quan Chi,37,Scorpion,11,Nightwolf,26
8729846134,19435,False,4577,BoomBoys,Team Liquid,Kiritych~,11,gpk~,74,MieRo,96,Save-,131,Kataomi`,64,tOfu,37,Ace ♠,108,Nisha,19,Boxi,119,m1CKe,46
8729817096,18867,True,2008,Nethercore,Ghost Sheep,Опять работать,93,Impact,99,ss,43,yvs,66,чиназес,21,Keyleth,81,jabjik,145,Ernest,65,jabloko,79,Герман,83
8729799438,18865,False,2380,Team Essence,Cloud Dawning,Franz,138,SICHU MALATANG,136,DJ RAMOS,64,onebadbish,65,@@,106,毁灭,90,Han,19,项羽,78,肉块太多,93,karina,37
8729795702,18959,False,1377,LSG,Riftwalkers,Cyrax,98,Quan Chi,64,Scorpion,14,Nightwolf,26,Kintaro,48,CreepSlayer,107,Hellgrove,11,AbyssWalker,97,BloodStorm,83,VoidRift,74
